File,EntryID,Name,English,Chinese
rules,184,,"When you reveal a card, it does not leave your hand. When you display a card, it leaves your hand immediately. When you play cards by performing any other actions, they are set aside while their effects are processed. For example, a spell might tell you to discard it, then allow you to succeed at a check to recharge it instead; it is set aside until you resolve the check that determines whether or not you recharge it. While set aside, a card does not count as being in your hand, your discard pile, your deck, or anywhere else.\n\nThe first action required by a power is always performed before any other action. For example, if a card says “Recharge this card to recharge a card from your discard pile,” the card you're playing is recharged before the card from your discard pile.\n\nIf you are instructed to play, reveal, display, discard, recharge, bury, banish, or otherwise manipulate a card, that card comes from your hand unless otherwise specified.\n\nYou cannot activate a power or play a card that doesn’t apply to your current situation. For example, you cannot play a card to reduce damage when damage is not being dealt, and you cannot play a card to evade a monster when you are not encountering a monster.\n\nYour cards include your deck, the cards in your hand and your buried, discarded, and displayed cards. You can look through your displayed, discarded, and buried cards at any time. You can look through your character deck at any time, but the cards will be shown in a random order {Vic: If it's not random, change that!} unless you're using a power that lets you look at cards from your deck in the correct order\n\nA deck is a deck, a hand is a hand, and a pile is a pile whether or not it has cards in it.",当 你 亮 出 一 张 卡 牌 ， 它 不 会 离 开 你 的 手 中 ， 当 你 显 示 一 张 卡 牌 ， 它 会 立 即 从 你 手 里 离 开 。 当 你 通 过 其 他 行 动 打 出 卡 牌 ， 在 处 理 它 们 的 效 果 时 它 们 会 被 搁 置 在 一 边 。 例 如 ， 法 术 可 能 会 告 诉 你 弃 置 它 ， 接 着 允 许 你 通 过 检 定 来 将 它 回 库 ； 它 将 被 搁 置 直 到 你 解 决 那 个 决 定 是 否 回 库 的 检 定 。 当 搁 置 在 一 边 时 ， 这 张 牌 不 会 被 算 作 在 你 的 手 牌 、 你 的 弃 置 牌 堆 、 你 的 牌 库 或 任 何 其 他 地 方 。 \n\n能 力 要 求 的 第 一 个 行 动 总 是 在 其 他 行 动 之 前 执 行 。 例 如 ， 如 果 卡 牌 上 写 着 “ 回 库 此 牌 ， 然 后 将 一 张 弃 置 牌 堆 中 的 卡 牌 回 库 ” ， 你 打 出 的 那 张 牌 会 在 你 从 弃 置 牌 堆 回 库 卡 牌 之 前 完 成 回 库 。 \n\n如 果 你 被 告 知 打 出 ， 亮 出 ， 显 示 ， 弃 置 ， 回 库 ， 埋 葬 ， 放 逐 或 其 他 方 式 来 操 作 卡 牌 ， 那 张 牌 必 须 来 自 你 的 手 牌 ， 除 非 有 特 别 说 明 。 \n\n对 于 不 适 合 当 前 情 况 的 卡 牌 ， 你 无 法 激 活 能 力 或 打 出 卡 牌 。 例 如 ， 当 没 有 造 成 伤 害 时 你 无 法 使 用 降 低 伤 害 的 牌 ， 当 你 没 有 遭 遇 怪 物 时 你 无 法 使 用 躲 避 怪 物 的 牌 。 \n\n你 的 卡 牌 包 括 你 的 牌 库 、 你 的 手 牌 、 以 及 你 埋 葬 的 、 弃 置 的 和 显 示 的 牌 。 你 可 以 随 时 查 看 它 们 。 你 可 以 随 时 查 阅 角 色 牌 库 ， 但 卡 牌 排 序 随 机 {Vic: 如 果 不 随 机 ， 则 做 出 变 更 ！ }除 非 你 使 用 让 你 按 正 确 顺 序 查 看 卡 牌 的 能 力 。 \n\n牌 库 就 是 牌 库 ， 手 牌 就 是 手 牌 ， 牌 堆 就 是 牌 堆 ， 无 论 其 中 是 否 有 牌 。
rules,185,,"&lt;b&gt;Check to See Whether the Villain Escapes.&lt;/b&gt;\nIf any locations are not closed, the villain escapes. If you defeated the villain, the villain is shuffled together with blessings from the vault and 1 of those cards will be shuffled into each open location. If the villain is undefeated, the same thing will happen, but the blessings are taken from the blessings deck instead of the vault.\n\n&lt;b&gt;If the Villain Has Nowhere to Escape to, You Win!&lt;/b&gt;\nSome scenarios may have other conditions for winning. Some scenarios may have other conditions for winning; if a villain can't escape but you haven't met these conditions, the villain will be banished and play will continue.",&lt;b&gt; 检 查 看 看 反 派 是 否 逃 走 。 &lt;/b&gt;\n如 果 有 任 何 地 点 未 被 关 闭 ， 反 派 就 会 逃 走 。 如 果 你 打 败 了 反 派 ， 将 反 派 与 从 宝 库 取 来 的 祝 福 洗 在 一 起 ， 其 中 1张 牌 将 被 洗 入 每 个 开 放 的 地 点 。 如 果 反 派 没 有 被 打 败 ， 也 会 发 生 同 样 的 事 ， 但 祝 福 取 自 祝 福 牌 库 而 不 是 宝 库 。 \n\n&lt;b&gt; 如 果 反 派 无 路 可 逃 ， 你 就 会 获 胜 ！ &lt;/b&gt;\n一 些 场 景 也 许 有 其 他 的 获 胜 条 件 ； 如 果 反 派 无 法 逃 走 但 你 没 有 满 足 相 应 的 条 件 ， 反 派 会 被 放 逐 ， 游 戏 继 续 。
rules,186,,Cards List,卡 牌 清 单 
rules,187,,Each character's Cards List indicates the exact quantity of each card type that you must choose to make up that character’s deck at the end of each scenario.,每 个 角 色 的 卡 牌 清 单 显 示 每 种 卡 牌 的 数 量 ， 你 必 须 在 场 景 末 尾 按 要 求 选 择 来 组 成 那 个 角 色 的 牌 库 。
rules,188,,Starting Locations,起 始 位 置 
rules,189,,Multiple characters can choose the same starting location.,可 在 相 同 起 始 位 置 选 择 多 个 角 色 。
rules,190,,Type,类 型 
rules,191,,"Villains, henchmen, and loot list another card type, and count as cards of that type.",反 派 ， 心 腹 和 战 利 品 列 出 另 一 类 型 的 卡 牌 ， 并 算 作 那 种 类 型 的 卡 牌 。
rules,192,,Should you hoard blessings?,你 该 囤 积 祝 福 吗 ？ 
rules,193,,"Blessings are among the most versatile cards in the game. Most can be used to add to checks or to explore again, but you can’t use one blessing to do both at the same time. So when you’re trying to decide whether to play a blessing on your companion’s check to acquire a wand, you might be wondering, “Did I just cost us a turn?”\n\nWhat is the opportunity cost of not exploring? Do you need that sword more than you need to find the villain? The risk-reward analysis requires some thought.\n\nEarly in the game, you might be willing to spend a blessing on a check, but when the clock is ticking down, conservatism is often the wiser course. If it’s your combat check and you think you need the blessing to succeed, it’s likely worth playing it. Fail badly enough, and you might lose the blessing to damage anyway.\n\nThis analysis is worth going through, but don’t let it stop you from acting. There are always more turns—at least, until there aren’t.",祝 福 牌 在 游 戏 中 用 处 最 多 。 大 多 数 可 以 被 用 于 添 加 检 定 或 再 次 探 索 ， 但 你 无 法 使 用 一 张 祝 福 牌 同 时 做 两 件 事 。 所 以 当 你 尝 试 觉 得 是 否 对 队 友 的 检 定 使 用 祝 福 来 获 得 魔 杖 时 ， 你 也 许 会 这 么 想 ， “ 我 是 不 是 刚 用 了 一 回 合 ？ ” \n\n不 去 探 索 要 付 出 什 么 代 价 ？ 拿 到 那 把 剑 比 打 死 大 怪 更 重 要 ？ \n\n游 戏 早 期 ， 你 也 许 希 望 使 用 祝 福 完 成 检 定 ， 但 当 时 间 紧 迫 时 ， 保 守 主 义 通 常 更 聪 明 。 如 果 是 战 斗 检 定 而 你 觉 得 你 需 要 祝 福 来 成 功 ， 那 就 值 得 ； 因 为 如 果 失 败 得 太 离 谱 ， 祝 福 死 活 是 要 作 为 伤 害 被 弃 置 的 。 \n\n这 项 分 析 值 得 一 试 ， 但 不 要 让 它 成 为 你 的 障 碍 。 总 有 更 多 的 回 合 去 玩 。 
rules,194,,"Skills, Dice, and Modifiers",技 能 ， 骰 子 ， 和 调 整 
rules,195,,"If your character sheet says “Strength d10,” and the “+1” box next to that has been checked, your Strength skill is d10+1, and your Strength die is d10. (The “+1” is called a “modifier.”) If your character sheet also says “Melee: Strength +3,” your Melee skill is d10+4, your Melee die is d10, and the Melee modifier is +4.",如 果 你 的 人 物 清 单 上 说 “ 力 量 d10” 旁 边 的 “ +1” 盒 子 已 被 勾 选 ， 则 你 的 力 量 技 能 是 d10+1， 你 的 力 量 骰 子 是 d10。 （ “ +1” 叫 做 “ 调 整 ” ） 如 果 你 的 人 物 清 单 还 说 “ 近 战 ： 力 量 +3” ， 那 你 的 近 战 技 能 就 是 d10+4， 你 的 近 战 骰 子 是 d10， 近 战 调 整 是 +4。
rules,196,,Rolling Dice,掷 骰 子 
rules,197,,"The game uses a shorthand form describing the number and type of dice rolled: Xd#, where “X” represents the number of dice and “d#” represents the number of sides on the dice. For example, when you are asked to roll 2d6, you'll roll 2 6-sided dice and their values are added together. Sometimes the shorthand includes a “+” or “–” and a number listed after the die, meaning that number is added to, or subtracted from, the total of the roll (not each individual die rolled). No matter how many penalties are applied to a roll of the dice, the result can’t be reduced below 0.\n\nSometimes, the type of die that you need to roll is determined by your skill. If you’re told to use your Strength skill + 1d8, and your Strength die is a d10, you'll roll one 10-sided die and one 8-sided die.\nIf a card calls for a die roll that affects multiple characters or situations (for example, if it says that each character at a location is dealt 1d4 damage), dice are rolled separately for each.","本 游 戏 使 用 简 短 形 式 来 表 达 骰 子 的 类 型 与 数 量 ： Xd#, “ X” 代 表 骰 子 的 数 量 ， “ d#” 代 表 骰 子 的 面 。 例 如 ， 当 你 被 要 求 掷 出 2d6， 你 需 要 掷 出 2 个 6面 骰 子 以 及 它 们 的 点 数 总 和 。 有 时 候 简 短 形 式 包 括 “ +” 或 “ -” 以 及 骰 子 后 方 的 数 字 ， 意 味 着 添 加 的 数 字 或 减 少 的 数 字 总 和 （ 而 不 是 某 个 单 独 的 骰 子 ） 。 无 论 掷 骰 子 时 受 到 何 种 惩 罚 ， 结 果 无 法 小 于 0。\n\n有 时 候 ， 你 需 要 掷 出 骰 子 类 型 取 决 于 你 的 技 能 。 如 果 你 被 告 知 使 用 力 量 技 能 + 1d8， 而 你 的 力 量 是 d10， 你 需 要 掷 出 一 个 10面 和 1个 8面 。 \n如 果 一 张 卡 牌 需 要 能 影 响 到 多 名 人 物 或 情 况 的 投 掷 （ 例 如 ， 如 果 上 面 说 每 个 人 物 需 要 在 一 个 地 点 造 成 1d4伤 害 ） ， 每 个 人 物 都 需 要 掷 一 次 。"
rules,198,,Limited Resources,有 限 资 源 
rules,199,,"If you’re required to do something with a certain number of things and there aren’t that many things available, you must use as many as there are. For example, if you’re told to choose 2 characters at a location occupied by only 1 character, that character will be chosen. If you’re required to draw 4 cards from a deck that has only 3 cards, the 3 cards will be drawn. (Regardless, if you need to do anything with any number of cards from the blessings deck, other than shuffle it, and you don’t have enough cards, you lose the scenario; if that happens with your character deck, your character dies.)\n\nNote that this only applies when you are required to do something. If you have the opportunity to do something that requires a limited resource, and you don’t have enough of that resource, you cannot do that thing. For example, if a location's “When Closing” requirement says “Discard 2 spells,” and you have only 1 spell, you cannot close that location.",如 果 你 被 要 求 做 一 系 列 事 情 但 却 没 有 那 么 多 事 去 做 ， 你 必 须 能 做 多 少 做 多 少 。 例 如 ， 如 果 你 被 告 知 在 一 个 地 点 选 择 2个 人 物 ， 但 那 里 却 只 有 一 个 ， 那 就 选 择 那 一 个 。 如 果 牌 库 中 只 有 3张 牌 却 要 求 你 抓 4张 ， 那 就 先 抓 那 3张 牌 。 \n\n注 意 只 有 被 要 求 是 这 样 做 才 适 合 。 如 果 你 有 机 会 做 一 些 事 情 需 要 一 定 的 资 源 ， 而 你 却 没 有 那 么 多 资 源 ， 那 你 就 做 不 了 。 例 如 ， 如 果 一 个 地 点 的 “ 当 关 闭 时 ” 需 要 说 “ 弃 置 2个 法 术 ， ” 你 却 只 有 一 个 ， 你 就 无 法 关 闭 那 个 地 点 。 
rules,200,,Bane Effects,祸 害 效 果
rules,201,,"If a bane says an effect happens if or when you do a particular thing, it applies to any character who does that thing. If it limits the things you can do, that limit applies to any character who wants to do those things; however, if the limitation is the result of an action such as playing a card or attempting a check, it applies only to the character who took that action.",如 果 一 个 祸 害 说 如 果 或 当 你 做 某 件 事 时 会 发 生 效 果 ， 那 么 它 适 用 于 任 何 做 那 件 事 的 人 物 。 如 果 它 限 制 你 能 做 的 事 情 ， 那 么 这 个 限 制 也 适 用 于 任 何 想 做 这 件 事 的 人 物 ； 然 而 ， 如 果 限 制 是 某 个 行 动 造 成 的 ， 比 如 使 用 卡 牌 或 尝 试 检 定 ， 则 只 适 用 于 执 行 那 个 行 动 的 人 物 。
rules,203,,"&lt;b&gt;6. Apply Any Effects That Happen After You Act.&lt;/b&gt;\nIf any powers on the card you’re encountering happen after you act, they take effect at this time. You may also use powers or cards that state they can be used after you act. Do this whether or not you succeeded at your checks. \n\n&lt;b&gt;7. Resolve the Encounter.&lt;/b&gt;\nIf you succeed at all of the checks required to defeat a bane, it is banished; if you don’t succeed, it is undefeated—shuffle the card back into its location deck. If you encounter a bane that has the Mythic trait, when it is defeated, your character gets a mythic charge. If you succeed at a check to acquire a boon, it goes into hand; otherwise, it is banished. If you move during an encounter, any effects that would happen after that encounter do not happen. If you are forced to end your turn during an encounter, the encountered card is shuffled back into the deck, or if it was summoned, it is banished; it is neither defeated nor undefeated, and the encounter is over.",&lt;b&gt;6.  应 用 任 何 在 你 行 动 后 就 会 发 生 的 效 果 。 &lt;/b&gt;\n如 果 你 行 动 后 遇 到 的 卡 牌 上 能 力 激 活 ， 它 们 会 在 此 时 生 效 。 你 还 可 以 使 用 那 些 说 明 可 在 行 动 后 使 用 的 能 力 或 卡 牌 。 无 论 你 是 否 在 检 定 中 成 功 ， 都 这 样 做 。 \n\n&lt;b&gt;7.  解 决 遭 遇 战 。 &lt;/b&gt;\n如 果 你 成 功 满 足 要 求 击 败 祸 害 的 所 有 检 定 ， 它 会 被 放 逐 ； 如 果 你 没 成 功 ， 它 则 无 法 被 打 败 — 将 其 洗 回 地 点 牌 库 。 如 果 你 遇 到 一 个 拥 有 神 话 特 质 的 祸 害 ， 当 它 被 打 败 时 ， 你 的 人 物 获 得 一 个 神 话 充 能 。 如 果 你 成 功 完 成 检 定 获 得 恩 赐 ， 它 会 进 入 手 牌 中 ； 否 则 它 被 放 逐 。 如 果 你 在 遭 遇 战 中 移 动 ， 任 何 可 能 在 遭 遇 战 后 发 生 的 效 果 不 会 再 发 生 。 如 果 你 在 遭 遇 战 中 被 迫 结 束 回 合 ， 遭 遇 的 卡 牌 返 回 牌 库 ， 或 如 果 是 被 召 唤 的 ， 它 会 被 放 逐 ； 既 不 是 击 败 也 不 是 未 击 败 状 态 ， 遭 遇 结 束 。
